legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
101_h.r.3960,101,hr,hr3960,tariff,bill
101_h.r.3975,101,hr,hr3975,tariff,bill
101_h.r.3995,101,hr,hr3995,tariff,bill
101_h.r.3998,101,hr,hr3998,tariff,bill
101_h.r.4009,101,hr,hr4009,tariff,bill
101_h.r.4017,101,hr,hr4017,tariff,bill
101_h.r.4018,101,hr,hr4018,tariff,bill
101_h.r.4020,101,hr,hr4020,tariff,bill
101_h.r.4021,101,hr,hr4021,tariff,bill
101_h.r.4022,101,hr,hr4022,tariff,bill
101_h.r.4038,101,hr,hr4038,tariff,bill
101_h.r.4042,101,hr,hr4042,tariff,bill
101_h.r.4047,101,hr,hr4047,tariff,bill
101_h.r.4055,101,hr,hr4055,tariff,bill
101_h.r.4056,101,hr,hr4056,tariff,bill
101_h.r.4072,101,hr,hr4072,tariff,bill
101_h.r.4075,101,hr,hr4075,china,bill
101_h.r.4113,101,hr,hr4113,tariff,bill
101_h.r.4126,101,hr,hr4126,tariff,bill
101_h.r.4165,101,hr,hr4165,hong kong,bill
101_h.r.4182,101,hr,hr4182,tariff,bill
101_h.r.4185,101,hr,hr4185,tariff,bill
101_h.r.4188,101,hr,hr4188,tariff,bill
101_h.r.4190,101,hr,hr4190,tariff,bill
101_h.r.4191,101,hr,hr4191,china|tariff,bill
101_h.r.4192,101,hr,hr4192,human rights,bill
101_h.r.4194,101,hr,hr4194,tariff,bill
101_h.r.4200,101,hr,hr4200,tariff,bill
101_h.r.4202,101,hr,hr4202,tariff,bill
101_h.r.4205,101,hr,hr4205,tariff,bill
101_h.r.4215,101,hr,hr4215,tariff,bill
101_h.r.4225,101,hr,hr4225,human rights,bill
101_h.r.4236,101,hr,hr4236,tariff,bill
101_h.r.4259,101,hr,hr4259,tariff,bill
101_h.r.4272,101,hr,hr4272,tariff,bill
101_h.r.4283,101,hr,hr4283,panama canal,bill
101_h.r.4300,101,hr,hr4300,hong kong|tibet,bill
101_h.r.4302,101,hr,hr4302,tariff,bill
101_h.r.4303,101,hr,hr4303,tariff,bill
101_h.r.4304,101,hr,hr4304,tariff,bill
101_h.r.4305,101,hr,hr4305,tariff,bill
101_h.r.4306,101,hr,hr4306,tariff,bill
101_h.r.4307,101,hr,hr4307,tariff,bill
101_h.r.4318,101,hr,hr4318,tariff,bill
101_h.r.4325,101,hr,hr4325,tariff,bill
101_h.r.4328,101,hr,hr4328,tariff,bill
101_h.r.4346,101,hr,hr4346,human rights,bill
101_h.r.4364,101,hr,hr4364,tariff,bill
101_h.r.4368,101,hr,hr4368,tariff,bill
101_h.r.4394,101,hr,hr4394,tariff,bill
101_h.r.4396,101,hr,hr4396,tariff,bill
101_h.r.4404,101,hr,hr4404,human rights,bill
101_h.r.4410,101,hr,hr4410,human rights,bill
101_h.r.4426,101,hr,hr4426,tariff,bill
101_h.r.4443,101,hr,hr4443,human rights,bill
101_h.r.4445,101,hr,hr4445,human rights,bill
101_h.r.4454,101,hr,hr4454,tariff,bill
101_h.r.4455,101,hr,hr4455,tariff,bill
101_h.r.4456,101,hr,hr4456,tariff,bill
101_h.r.4496,101,hr,hr4496,tariff,bill
101_h.r.4519,101,hr,hr4519,tariff,bill
101_h.r.4536,101,hr,hr4536,tariff,bill
101_h.r.4537,101,hr,hr4537,tariff,bill
101_h.r.4538,101,hr,hr4538,tariff,bill
101_h.r.4539,101,hr,hr4539,tariff,bill
101_h.r.4540,101,hr,hr4540,tariff,bill
101_h.r.4541,101,hr,hr4541,tariff,bill
101_h.r.4542,101,hr,hr4542,tariff,bill
101_h.r.4543,101,hr,hr4543,tariff,bill
101_h.r.4544,101,hr,hr4544,tariff,bill
101_h.r.4545,101,hr,hr4545,tariff,bill
101_h.r.4546,101,hr,hr4546,tariff,bill
101_h.r.4547,101,hr,hr4547,tariff,bill
101_h.r.4560,101,hr,hr4560,human rights|tariff,bill
101_h.r.4563,101,hr,hr4563,china|people's republic of china,bill
101_h.r.4585,101,hr,hr4585,human rights,bill
101_h.r.4587,101,hr,hr4587,tariff,bill
101_h.r.4590,101,hr,hr4590,tariff,bill
101_h.r.4596,101,hr,hr4596,tariff,bill
101_h.r.4599,101,hr,hr4599,tariff,bill
101_h.r.4610,101,hr,hr4610,human rights,bill
101_h.r.4611,101,hr,hr4611,foreign entities,bill
101_h.r.4615,101,hr,hr4615,tariff,bill
101_h.r.4616,101,hr,hr4616,tariff,bill
101_h.r.4623,101,hr,hr4623,tariff,bill
101_h.r.4624,101,hr,hr4624,china,bill
101_h.r.4636,101,hr,hr4636,human rights,bill
101_h.r.4641,101,hr,hr4641,human rights,bill
101_h.r.4648,101,hr,hr4648,tariff,bill
101_h.r.4653,101,hr,hr4653,china|chinese|human rights,bill
101_h.r.4667,101,hr,hr4667,tariff,bill
101_h.r.4668,101,hr,hr4668,tariff,bill
101_h.r.4673,101,hr,hr4673,tariff,bill
101_h.r.4674,101,hr,hr4674,tariff,bill
101_h.r.4676,101,hr,hr4676,tariff,bill
101_h.r.4677,101,hr,hr4677,tariff,bill
101_h.r.4678,101,hr,hr4678,tariff,bill
101_h.r.4680,101,hr,hr4680,tariff,bill
101_h.r.4681,101,hr,hr4681,tariff,bill
101_h.r.4685,101,hr,hr4685,tariff,bill
101_h.r.4689,101,hr,hr4689,tariff,bill
101_h.r.4692,101,hr,hr4692,tariff,bill
101_h.r.4693,101,hr,hr4693,tariff,bill
101_h.r.4696,101,hr,hr4696,tariff,bill
101_h.r.4710,101,hr,hr4710,tariff,bill
101_h.r.4717,101,hr,hr4717,tariff,bill
101_h.r.4739,101,hr,hr4739,china|panama canal,bill
101_h.r.4779,101,hr,hr4779,china|people's republic of china,bill
101_h.r.4783,101,hr,hr4783,human rights|foreign entities,bill
101_h.r.4787,101,hr,hr4787,tariff,bill
101_h.r.4791,101,hr,hr4791,tariff,bill
101_h.r.4812,101,hr,hr4812,china|chinese|people's republic of china|human rights,bill
101_h.r.4837,101,hr,hr4837,tariff,bill
101_h.r.4866,101,hr,hr4866,china|chinese|people's republic of china,bill
101_h.r.4881,101,hr,hr4881,tariff,bill
101_h.r.4882,101,hr,hr4882,tariff,bill
101_h.r.4897,101,hr,hr4897,human rights,bill
101_h.r.4918,101,hr,hr4918,human rights|tariff,bill
101_h.r.4927,101,hr,hr4927,tariff,bill
101_h.r.4931,101,hr,hr4931,china|people's republic of china|tibet|human rights,bill
101_h.r.4939,101,hr,hr4939,china|chinese|people's republic of china|hong kong|taiwan|tibet|human rights,bill
101_h.r.5021,101,hr,hr5021,taiwan,bill
101_h.r.5055,101,hr,hr5055,tariff,bill
101_h.r.5068,101,hr,hr5068,tariff,bill
101_h.r.5114,101,hr,hr5114,china|taiwan|tibet|human rights|taipei,bill
101_h.r.5129,101,hr,hr5129,china|people's republic of china|tibet|human rights,bill
101_h.r.5153,101,hr,hr5153,china|human rights,bill
101_h.r.5171,101,hr,hr5171,tariff,bill
101_h.r.5206,101,hr,hr5206,tariff,bill
101_h.r.5229,101,hr,hr5229,panama canal,bill
101_h.r.5241,101,hr,hr5241,tariff,bill
101_h.r.5242,101,hr,hr5242,tariff,bill
101_h.r.5252,101,hr,hr5252,china|people's republic of china|taiwan|tibet|human rights,bill
101_h.r.5260,101,hr,hr5260,china|chinese|people's republic of china|tibet|human rights,bill
101_h.r.5269,101,hr,hr5269,tariff,bill
101_h.r.5285,101,hr,hr5285,china|chinese|people's republic of china,bill
101_h.r.5293,101,hr,hr5293,tariff,bill
101_h.r.5320,101,hr,hr5320,tariff,bill
101_h.r.5337,101,hr,hr5337,human rights,bill
101_h.r.5342,101,hr,hr5342,tariff,bill
101_h.r.5344,101,hr,hr5344,tariff,bill
101_h.r.5356,101,hr,hr5356,human rights,bill
101_h.r.5361,101,hr,hr5361,tariff,bill
101_h.r.5380,101,hr,hr5380,tariff,bill
101_h.r.5431,101,hr,hr5431,human rights,bill
101_h.r.5449,101,hr,hr5449,human rights,bill
101_h.r.5487,101,hr,hr5487,tariff,bill
101_h.r.5524,101,hr,hr5524,tariff,bill
101_h.r.5567,101,hr,hr5567,human rights,bill
101_h.r.5568,101,hr,hr5568,tariff,bill
101_h.r.5602,101,hr,hr5602,tariff,bill
101_h.r.5609,101,hr,hr5609,human rights,bill
101_h.r.5648,101,hr,hr5648,tariff,bill
101_h.r.5653,101,hr,hr5653,tariff,bill
101_h.r.5690,101,hr,hr5690,china,bill
101_h.r.5723,101,hr,hr5723,tariff,bill
101_h.r.5738,101,hr,hr5738,tariff,bill
101_h.r.5762,101,hr,hr5762,human rights,bill
101_h.r.5778,101,hr,hr5778,tariff,bill
101_h.r.5822,101,hr,hr5822,tariff,bill
101_h.r.5823,101,hr,hr5823,tariff,bill
101_h.r.5835,101,hr,hr5835,tariff,bill
101_h.r.5892,101,hr,hr5892,human rights,bill
101_h.r.5901,101,hr,hr5901,tariff,bill
101_h.r.5936,101,hr,hr5936,tariff,bill
101_h.r.5938,101,hr,hr5938,tariff,bill
101_h.r.5942,101,hr,hr5942,tariff,bill
101_h.res.43,101,hres,hres43,human rights,simple_res
101_h.res.48,101,hres,hres48,human rights,simple_res
101_h.res.144,101,hres,hres144,human rights,simple_res
101_h.res.178,101,hres,hres178,china|people's republic of china|human rights,simple_res
101_h.res.181,101,hres,hres181,panama canal,simple_res
101_h.res.182,101,hres,hres182,china|chinese|people's republic of china|human rights,simple_res
101_h.res.240,101,hres,hres240,human rights,simple_res
101_h.res.261,101,hres,hres261,human rights,simple_res
101_h.res.293,101,hres,hres293,chinese,simple_res
101_h.res.312,101,hres,hres312,human rights,simple_res
101_h.res.354,101,hres,hres354,human rights,simple_res
101_h.res.365,101,hres,hres365,human rights,simple_res
101_h.res.381,101,hres,hres381,human rights,simple_res
101_h.res.393,101,hres,hres393,china|chinese|people's republic of china|human rights,simple_res
101_h.res.458,101,hres,hres458,human rights,simple_res
101_h.res.476,101,hres,hres476,human rights,simple_res
101_h.res.485,101,hres,hres485,china|people's republic of china,simple_res
101_h.res.503,101,hres,hres503,china|people's republic of china,simple_res
101_h.res.514,101,hres,hres514,taiwan,simple_res
101_s.11,101,s,s11,china,bill
101_s.24,101,s,s24,tariff,bill
101_s.195,101,s,s195,human rights,bill
101_s.208,101,s,s208,china|chinese|people's republic of china,bill
101_s.294,101,s,s294,tariff,bill
101_s.295,101,s,s295,tariff,bill
101_s.296,101,s,s296,tariff,bill
101_s.317,101,s,s317,tariff,bill
101_s.323,101,s,s323,tariff,bill
101_s.324,101,s,s324,tariff,bill
101_s.356,101,s,s356,tariff,bill
101_s.358,101,s,s358,china|chinese|people's republic of china|hong kong,bill
101_s.367,101,s,s367,tariff,bill
101_s.385,101,s,s385,tariff,bill
101_s.437,101,s,s437,tariff,bill
101_s.452,101,s,s452,china,bill
101_s.458,101,s,s458,human rights,bill
101_s.504,101,s,s504,tariff,bill
101_s.507,101,s,s507,human rights,bill
101_s.510,101,s,s510,tariff,bill
101_s.522,101,s,s522,human rights,bill
101_s.531,101,s,s531,tariff,bill
101_s.549,101,s,s549,tariff,bill
101_s.612,101,s,s612,foreign entities,bill
101_s.642,101,s,s642,human rights,bill
101_s.690,101,s,s690,tariff,bill
101_s.697,101,s,s697,tariff,bill
101_s.698,101,s,s698,tariff,bill
101_s.699,101,s,s699,tariff,bill
101_s.703,101,s,s703,human rights,bill
101_s.712,101,s,s712,human rights|tariff,bill
101_s.717,101,s,s717,tariff,bill
101_s.718,101,s,s718,tariff,bill
101_s.746,101,s,s746,tariff,bill
101_s.756,101,s,s756,tariff,bill
101_s.758,101,s,s758,human rights,bill
101_s.760,101,s,s760,human rights,bill
101_s.786,101,s,s786,tariff,bill
101_s.787,101,s,s787,tariff,bill
101_s.788,101,s,s788,tariff,bill
101_s.789,101,s,s789,tariff,bill
101_s.790,101,s,s790,tariff,bill
101_s.791,101,s,s791,tariff,bill
101_s.792,101,s,s792,tariff,bill
101_s.793,101,s,s793,tariff,bill
101_s.794,101,s,s794,tariff,bill
101_s.795,101,s,s795,tariff,bill
101_s.796,101,s,s796,tariff,bill
101_s.802,101,s,s802,tariff,bill
101_s.803,101,s,s803,tariff,bill
101_s.806,101,s,s806,tariff,bill
101_s.867,101,s,s867,tariff,bill
101_s.876,101,s,s876,tariff,bill
101_s.884,101,s,s884,tariff,bill
101_s.885,101,s,s885,tariff,bill
101_s.886,101,s,s886,tariff,bill
101_s.887,101,s,s887,tariff,bill
101_s.888,101,s,s888,tariff,bill
101_s.889,101,s,s889,tariff,bill
101_s.910,101,s,s910,tariff,bill
101_s.911,101,s,s911,tariff,bill
101_s.925,101,s,s925,tariff,bill
101_s.928,101,s,s928,china|chinese|people's republic of china|tibet|human rights,bill
101_s.929,101,s,s929,tariff,bill
101_s.934,101,s,s934,tariff,bill
101_s.935,101,s,s935,tariff,bill
101_s.936,101,s,s936,tariff,bill
101_s.937,101,s,s937,tariff,bill
101_s.938,101,s,s938,tariff,bill
101_s.939,101,s,s939,tariff,bill
101_s.944,101,s,s944,taiwan,bill
101_s.957,101,s,s957,tariff,bill
101_s.991,101,s,s991,tariff,bill
101_s.1014,101,s,s1014,tariff,bill
101_s.1015,101,s,s1015,tariff,bill
101_s.1018,101,s,s1018,human rights,bill
101_s.1033,101,s,s1033,tariff,bill
101_s.1042,101,s,s1042,tariff,bill
101_s.1054,101,s,s1054,tariff,bill
101_s.1057,101,s,s1057,panama canal,bill
101_s.1059,101,s,s1059,tariff,bill
101_s.1095,101,s,s1095,tariff,bill
101_s.1101,101,s,s1101,tariff,bill
101_s.1102,101,s,s1102,tariff,bill
101_s.1103,101,s,s1103,tariff,bill
101_s.1104,101,s,s1104,tariff,bill
101_s.1105,101,s,s1105,tariff,bill
101_s.1106,101,s,s1106,tariff,bill
101_s.1122,101,s,s1122,tariff,bill
101_s.1123,101,s,s1123,tariff,bill
101_s.1132,101,s,s1132,tariff,bill
101_s.1134,101,s,s1134,tariff,bill
101_s.1135,101,s,s1135,tariff,bill
101_s.1136,101,s,s1136,tariff,bill
101_s.1137,101,s,s1137,tariff,bill
101_s.1138,101,s,s1138,tariff,bill
101_s.1151,101,s,s1151,china|chinese|people's republic of china|tibet|human rights|tariff,bill
101_s.1160,101,s,s1160,china|chinese|people's republic of china|chinese communist party|hong kong|taiwan|dalai lama|tibet|human rights|panama canal,bill
101_s.1164,101,s,s1164,tariff,bill
101_s.1166,101,s,s1166,tariff,bill
101_s.1169,101,s,s1169,tariff,bill
101_s.1204,101,s,s1204,tariff,bill
101_s.1208,101,s,s1208,tariff,bill
101_s.1209,101,s,s1209,china|chinese|people's republic of china,bill
101_s.1213,101,s,s1213,china|people's republic of china,bill
101_s.1218,101,s,s1218,china|chinese|people's republic of china,bill
101_s.1222,101,s,s1222,china|chinese|people's republic of china,bill
101_s.1232,101,s,s1232,china|chinese|people's republic of china,bill
101_s.1240,101,s,s1240,tariff,bill
101_s.1241,101,s,s1241,china|chinese|people's republic of china|tariff,bill
101_s.1242,101,s,s1242,china|chinese|people's republic of china|human rights|tariff,bill
101_s.1262,101,s,s1262,tariff,bill
101_s.1263,101,s,s1263,hong kong,bill
101_s.1268,101,s,s1268,china|chinese|people's republic of china,bill
101_s.1278,101,s,s1278,china|chinese|people's republic of china|tariff,bill
101_s.1281,101,s,s1281,tariff,bill
101_s.1287,101,s,s1287,human rights,bill
101_s.1288,101,s,s1288,china|chinese|people's republic of china,bill
101_s.1292,101,s,s1292,tariff,bill
101_s.1295,101,s,s1295,tariff,bill
101_s.1309,101,s,s1309,tariff,bill
101_s.1317,101,s,s1317,tariff,bill
101_s.1318,101,s,s1318,tariff,bill
101_s.1319,101,s,s1319,tariff,bill
101_s.1320,101,s,s1320,tariff,bill
101_s.1323,101,s,s1323,tariff,bill
101_s.1326,101,s,s1326,tariff,bill
101_s.1334,101,s,s1334,tariff,bill
101_s.1335,101,s,s1335,tariff,bill
101_s.1342,101,s,s1342,tariff,bill
101_s.1347,101,s,s1347,china|people's liberation army|human rights,bill
101_s.1351,101,s,s1351,tariff,bill
101_s.1352,101,s,s1352,panama canal,bill
101_s.1363,101,s,s1363,tariff,bill
101_s.1370,101,s,s1370,china|chinese|people's republic of china,bill
101_s.1374,101,s,s1374,tariff,bill
101_s.1394,101,s,s1394,tariff,bill
101_s.1395,101,s,s1395,tariff,bill
101_s.1396,101,s,s1396,tariff,bill
101_s.1397,101,s,s1397,tariff,bill
101_s.1415,101,s,s1415,tariff,bill
101_s.1416,101,s,s1416,tariff,bill
101_s.1417,101,s,s1417,tariff,bill
101_s.1418,101,s,s1418,tariff,bill
101_s.1430,101,s,s1430,china|human rights,bill
101_s.1432,101,s,s1432,tariff,bill
101_s.1433,101,s,s1433,tariff,bill
101_s.1434,101,s,s1434,tariff,bill
101_s.1445,101,s,s1445,panama canal,bill
101_s.1446,101,s,s1446,panama canal,bill
101_s.1468,101,s,s1468,tariff,bill
101_s.1470,101,s,s1470,tariff,bill
101_s.1481,101,s,s1481,tariff,bill
101_s.1494,101,s,s1494,tariff,bill
101_s.1495,101,s,s1495,tariff,bill
101_s.1496,101,s,s1496,tariff,bill
101_s.1497,101,s,s1497,tariff,bill
101_s.1498,101,s,s1498,tariff,bill
101_s.1499,101,s,s1499,tariff,bill
101_s.1500,101,s,s1500,tariff,bill
101_s.1501,101,s,s1501,tariff,bill
101_s.1502,101,s,s1502,tariff,bill
101_s.1504,101,s,s1504,tariff,bill
101_s.1529,101,s,s1529,tariff,bill
101_s.1538,101,s,s1538,tariff,bill
101_s.1549,101,s,s1549,tariff,bill
101_s.1561,101,s,s1561,tariff,bill
101_s.1567,101,s,s1567,tariff,bill
101_s.1568,101,s,s1568,tariff,bill
101_s.1582,101,s,s1582,china,bill
101_s.1584,101,s,s1584,tariff,bill
101_s.1597,101,s,s1597,tariff,bill
101_s.1598,101,s,s1598,tariff,bill
101_s.1599,101,s,s1599,tariff,bill
101_s.1601,101,s,s1601,tariff,bill
101_s.1602,101,s,s1602,tariff,bill
101_s.1603,101,s,s1603,tariff,bill
101_s.1604,101,s,s1604,tariff,bill
101_s.1605,101,s,s1605,tariff,bill
101_s.1613,101,s,s1613,tariff,bill
101_s.1629,101,s,s1629,human rights,bill
101_s.1630,101,s,s1630,china,bill
101_s.1641,101,s,s1641,tariff,bill
101_s.1642,101,s,s1642,tariff,bill
101_s.1643,101,s,s1643,tariff,bill
101_s.1647,101,s,s1647,tariff,bill
101_s.1648,101,s,s1648,tariff,bill
101_s.1660,101,s,s1660,tariff,bill
101_s.1668,101,s,s1668,tariff,bill
101_s.1685,101,s,s1685,tariff,bill
101_s.1686,101,s,s1686,tariff,bill
101_s.1693,101,s,s1693,tariff,bill
101_s.1710,101,s,s1710,tariff,bill
101_s.1711,101,s,s1711,panama canal|tariff,bill
101_s.1713,101,s,s1713,tariff,bill
101_s.1715,101,s,s1715,tariff,bill
101_s.1716,101,s,s1716,tariff,bill
101_s.1717,101,s,s1717,tariff,bill
101_s.1724,101,s,s1724,tariff,bill
101_s.1729,101,s,s1729,tariff,bill
101_s.1733,101,s,s1733,tariff,bill
101_s.1736,101,s,s1736,tariff,bill
101_s.1744,101,s,s1744,tariff,bill
101_s.1745,101,s,s1745,tariff,bill
101_s.1746,101,s,s1746,tariff,bill
101_s.1749,101,s,s1749,tariff,bill
101_s.1779,101,s,s1779,tariff,bill
101_s.1793,101,s,s1793,tariff,bill
101_s.1796,101,s,s1796,china,bill
101_s.1838,101,s,s1838,tariff,bill
101_s.1842,101,s,s1842,tariff,bill
101_s.1845,101,s,s1845,tariff,bill
101_s.1915,101,s,s1915,tariff,bill
101_s.1970,101,s,s1970,tariff,bill
101_s.1972,101,s,s1972,tariff,bill
101_s.1975,101,s,s1975,tariff,bill
101_s.2004,101,s,s2004,tariff,bill
101_s.2018,101,s,s2018,tariff,bill
101_s.2022,101,s,s2022,tariff,bill
101_s.2031,101,s,s2031,human rights,bill
101_s.2040,101,s,s2040,tariff,bill
101_s.2047,101,s,s2047,tariff,bill
101_s.2060,101,s,s2060,tariff,bill
101_s.2061,101,s,s2061,tariff,bill
101_s.2062,101,s,s2062,tariff,bill
101_s.2063,101,s,s2063,tariff,bill
101_s.2064,101,s,s2064,tariff,bill
101_s.2065,101,s,s2065,tariff,bill
101_s.2073,101,s,s2073,tariff,bill
101_s.2081,101,s,s2081,tariff,bill
101_s.2083,101,s,s2083,human rights,bill
101_s.2086,101,s,s2086,tariff,bill
101_s.2091,101,s,s2091,tariff,bill
101_s.2092,101,s,s2092,tariff,bill
101_s.2094,101,s,s2094,human rights|tariff,bill
101_s.2099,101,s,s2099,tariff,bill
101_s.2107,101,s,s2107,tariff,bill
101_s.2109,101,s,s2109,tariff,bill
101_s.2110,101,s,s2110,tariff,bill
101_s.2113,101,s,s2113,china|tariff,bill
101_s.2115,101,s,s2115,tariff,bill
101_s.2116,101,s,s2116,tariff,bill
101_s.2125,101,s,s2125,human rights,bill
101_s.2126,101,s,s2126,tariff,bill
101_s.2127,101,s,s2127,tariff,bill
101_s.2129,101,s,s2129,tariff,bill
101_s.2131,101,s,s2131,tariff,bill
101_s.2132,101,s,s2132,tariff,bill
101_s.2133,101,s,s2133,tariff,bill
101_s.2134,101,s,s2134,tariff,bill
101_s.2135,101,s,s2135,tariff,bill
101_s.2136,101,s,s2136,tariff,bill
101_s.2137,101,s,s2137,tariff,bill
101_s.2138,101,s,s2138,tariff,bill
101_s.2139,101,s,s2139,tariff,bill
101_s.2141,101,s,s2141,tariff,bill
101_s.2142,101,s,s2142,tariff,bill
101_s.2190,101,s,s2190,tariff,bill
101_s.2192,101,s,s2192,tariff,bill
101_s.2200,101,s,s2200,tariff,bill
101_s.2204,101,s,s2204,tariff,bill
101_s.2206,101,s,s2206,china|tariff,bill
101_s.2207,101,s,s2207,china,bill
101_s.2211,101,s,s2211,tariff,bill
101_s.2218,101,s,s2218,tariff,bill
101_s.2219,101,s,s2219,tariff,bill
101_s.2220,101,s,s2220,tariff,bill
101_s.2221,101,s,s2221,tariff,bill
101_s.2271,101,s,s2271,tariff,bill
101_s.2275,101,s,s2275,tariff,bill
101_s.2296,101,s,s2296,taiwan,bill
101_s.2303,101,s,s2303,human rights|tariff,bill
101_s.2316,101,s,s2316,tariff,bill
101_s.2326,101,s,s2326,tariff,bill
101_s.2359,101,s,s2359,tariff,bill
101_s.2360,101,s,s2360,tariff,bill
101_s.2374,101,s,s2374,tariff,bill
101_s.2375,101,s,s2375,tariff,bill
101_s.2376,101,s,s2376,tariff,bill
101_s.2377,101,s,s2377,tariff,bill
101_s.2378,101,s,s2378,tariff,bill
101_s.2379,101,s,s2379,tariff,bill
101_s.2380,101,s,s2380,tariff,bill
101_s.2382,101,s,s2382,human rights,bill
101_s.2389,101,s,s2389,tariff,bill
101_s.2395,101,s,s2395,tariff,bill
101_s.2411,101,s,s2411,tariff,bill
101_s.2416,101,s,s2416,tariff,bill
101_s.2417,101,s,s2417,tariff,bill
101_s.2418,101,s,s2418,tariff,bill
101_s.2428,101,s,s2428,tariff,bill
101_s.2480,101,s,s2480,tariff,bill
101_s.2492,101,s,s2492,tariff,bill
101_s.2493,101,s,s2493,tariff,bill
101_s.2549,101,s,s2549,tariff,bill
101_s.2550,101,s,s2550,tariff,bill
101_s.2553,101,s,s2553,tariff,bill
101_s.2581,101,s,s2581,human rights,bill
101_s.2592,101,s,s2592,human rights,bill
101_s.2650,101,s,s2650,human rights|tariff,bill
101_s.2652,101,s,s2652,tariff,bill
101_s.2685,101,s,s2685,china,bill
101_s.2695,101,s,s2695,tariff,bill
101_s.2698,101,s,s2698,human rights,bill
101_s.2702,101,s,s2702,china,bill
101_s.2704,101,s,s2704,human rights,bill
101_s.2728,101,s,s2728,tariff,bill
101_s.2749,101,s,s2749,china|chinese,bill
101_s.2759,101,s,s2759,tariff,bill
101_s.2781,101,s,s2781,tariff,bill
101_s.2787,101,s,s2787,human rights,bill
101_s.2824,101,s,s2824,tariff,bill
101_s.2830,101,s,s2830,tariff,bill
101_s.2834,101,s,s2834,hong kong,bill
101_s.2836,101,s,s2836,china|chinese|people's republic of china|tibet|human rights,bill
101_s.2884,101,s,s2884,china|chinese|people's republic of china|panama canal,bill
101_s.2887,101,s,s2887,tariff,bill
101_s.2905,101,s,s2905,china|chinese|people's republic of china|panama canal,bill
101_s.2906,101,s,s2906,china|chinese|people's republic of china|panama canal,bill
101_s.2911,101,s,s2911,china|chinese|people's republic of china|panama canal,bill
101_s.2912,101,s,s2912,china|chinese|people's republic of china|panama canal,bill
